unique_id,reads,np_repeat
S-21-408WT_HEK293T_P-21-297_c14.fsa,99,36
S-21-408WT_HEK293T_P-21-297_c14.fsa,94,37
S-21-408WT_HEK293T_P-21-297_c14.fsa,84,38
S-21-408WT_HEK293T_P-21-297_c14.fsa,95,39
S-21-408WT_HEK293T_P-21-297_c14.fsa,93,40
S-21-408WT_HEK293T_P-21-297_c14.fsa,96,41
S-21-408WT_HEK293T_P-21-297_c14.fsa,95,42
S-21-408WT_HEK293T_P-21-297_c14.fsa,90,43
S-21-408WT_HEK293T_P-21-297_c14.fsa,95,44
S-21-408WT_HEK293T_P-21-297_c14.fsa,115,45
S-21-408WT_HEK293T_P-21-297_c14.fsa,102,46
S-21-408WT_HEK293T_P-21-297_c14.fsa,97,47
S-21-408WT_HEK293T_P-21-297_c14.fsa,186,48
S-21-408WT_HEK293T_P-21-297_c14.fsa,106,49
S-21-408WT_HEK293T_P-21-297_c14.fsa,94,50
S-21-408WT_HEK293T_P-21-297_c14.fsa,85,51
S-21-408WT_HEK293T_P-21-297_c14.fsa,83,52
S-21-408WT_HEK293T_P-21-297_c14.fsa,91,53
S-21-408WT_HEK293T_P-21-297_c14.fsa,83,54
S-21-408WT_HEK293T_P-21-297_c14.fsa,78,55
S-21-408WT_HEK293T_P-21-297_c14.fsa,87,56
S-21-408WT_HEK293T_P-21-297_c14.fsa,78,57
S-21-408WT_HEK293T_P-21-297_c14.fsa,80,58
S-21-408WT_HEK293T_P-21-297_c14.fsa,83,59
S-21-408WT_HEK293T_P-21-297_c14.fsa,84,60
S-21-408WT_HEK293T_P-21-297_c14.fsa,74,61
S-21-408WT_HEK293T_P-21-297_c14.fsa,74,62
S-21-408WT_HEK293T_P-21-297_c14.fsa,84,63
S-21-408WT_HEK293T_P-21-297_c14.fsa,71,64
S-21-408WT_HEK293T_P-21-297_c14.fsa,79,66
S-21-408WT_HEK293T_P-21-297_c14.fsa,82,67
S-21-408WT_HEK293T_P-21-297_c14.fsa,63,68
S-21-408WT_HEK293T_P-21-297_c14.fsa,64,69
S-21-408WT_HEK293T_P-21-297_c14.fsa,63,70
S-21-408WT_HEK293T_P-21-297_c14.fsa,65,71
S-21-408WT_HEK293T_P-21-297_c14.fsa,70,73
S-21-408WT_HEK293T_P-21-297_c14.fsa,67,75
S-21-408WT_HEK293T_P-21-297_c14.fsa,69,77
S-21-408WT_HEK293T_P-21-297_c14.fsa,65,79
S-21-408WT_HEK293T_P-21-297_c14.fsa,63,80
S-21-408WT_HEK293T_P-21-297_c14.fsa,66,81
S-21-408WT_HEK293T_P-21-297_c14.fsa,67,83
S-21-408WT_HEK293T_P-21-297_c14.fsa,64,84
S-21-408WT_HEK293T_P-21-297_c14.fsa,71,90
S-21-408WT_HEK293T_P-21-297_c14.fsa,68,91
S-21-408WT_HEK293T_P-21-297_c14.fsa,71,92
S-21-408WT_HEK293T_P-21-297_c14.fsa,66,93
S-21-408WT_HEK293T_P-21-297_c14.fsa,73,94
S-21-408WT_HEK293T_P-21-297_c14.fsa,89,95
S-21-408WT_HEK293T_P-21-297_c14.fsa,92,96
S-21-408WT_HEK293T_P-21-297_c14.fsa,94,97
S-21-408WT_HEK293T_P-21-297_c14.fsa,97,98
S-21-408WT_HEK293T_P-21-297_c14.fsa,114,99
S-21-408WT_HEK293T_P-21-297_c14.fsa,120,100
S-21-408WT_HEK293T_P-21-297_c14.fsa,124,101
S-21-408WT_HEK293T_P-21-297_c14.fsa,165,102
S-21-408WT_HEK293T_P-21-297_c14.fsa,183,103
S-21-408WT_HEK293T_P-21-297_c14.fsa,270,104
S-21-408WT_HEK293T_P-21-297_c14.fsa,474,105
S-21-408WT_HEK293T_P-21-297_c14.fsa,885,106
S-21-408WT_HEK293T_P-21-297_c14.fsa,1644,107
S-21-408WT_HEK293T_P-21-297_c14.fsa,2829,108
S-21-408WT_HEK293T_P-21-297_c14.fsa,4168,109
S-21-408WT_HEK293T_P-21-297_c14.fsa,4421,110
S-21-408WT_HEK293T_P-21-297_c14.fsa,2756,111
S-21-408WT_HEK293T_P-21-297_c14.fsa,425,112
S-21-408WT_HEK293T_P-21-297_c14.fsa,73,113
S-21-410WT_HEK293T_P-21-297_c16.fsa,103,5
S-21-410WT_HEK293T_P-21-297_c16.fsa,104,6
S-21-410WT_HEK293T_P-21-297_c16.fsa,113,8
S-21-410WT_HEK293T_P-21-297_c16.fsa,213,9
S-21-410WT_HEK293T_P-21-297_c16.fsa,144,10
S-21-410WT_HEK293T_P-21-297_c16.fsa,212,11
S-21-410WT_HEK293T_P-21-297_c16.fsa,218,12
S-21-410WT_HEK293T_P-21-297_c16.fsa,215,13
S-21-410WT_HEK293T_P-21-297_c16.fsa,608,14
S-21-410WT_HEK293T_P-21-297_c16.fsa,4537,15
S-21-410WT_HEK293T_P-21-297_c16.fsa,31255,16
S-21-410WT_HEK293T_P-21-297_c16.fsa,31512,17
S-21-410WT_HEK293T_P-21-297_c16.fsa,956,18
S-21-410WT_HEK293T_P-21-297_c16.fsa,1011,19
S-21-410WT_HEK293T_P-21-297_c16.fsa,2006,19
S-21-410WT_HEK293T_P-21-297_c16.fsa,187,20
S-21-410WT_HEK293T_P-21-297_c16.fsa,381,21
S-21-410WT_HEK293T_P-21-297_c16.fsa,225,22
S-21-410WT_HEK293T_P-21-297_c16.fsa,528,23
S-21-410WT_HEK293T_P-21-297_c16.fsa,2491,24
S-21-410WT_HEK293T_P-21-297_c16.fsa,10402,25
S-21-410WT_HEK293T_P-21-297_c16.fsa,30937,26
S-21-410WT_HEK293T_P-21-297_c16.fsa,516,27
S-21-410WT_HEK293T_P-21-297_c16.fsa,148,28
S-21-410WT_HEK293T_P-21-297_c16.fsa,148,29
S-21-410WT_HEK293T_P-21-297_c16.fsa,204,30
S-21-410WT_HEK293T_P-21-297_c16.fsa,477,31
S-21-410WT_HEK293T_P-21-297_c16.fsa,1600,32
S-21-410WT_HEK293T_P-21-297_c16.fsa,4610,33
S-21-410WT_HEK293T_P-21-297_c16.fsa,8877,34
S-21-410WT_HEK293T_P-21-297_c16.fsa,325,35
S-21-410WT_HEK293T_P-21-297_c16.fsa,154,36
S-21-410WT_HEK293T_P-21-297_c16.fsa,158,37
S-21-410WT_HEK293T_P-21-297_c16.fsa,168,38
S-21-410WT_HEK293T_P-21-297_c16.fsa,246,39
S-21-410WT_HEK293T_P-21-297_c16.fsa,499,40
S-21-410WT_HEK293T_P-21-297_c16.fsa,1418,41
S-21-410WT_HEK293T_P-21-297_c16.fsa,3584,42
S-21-410WT_HEK293T_P-21-297_c16.fsa,5796,43
S-21-410WT_HEK293T_P-21-297_c16.fsa,413,44
S-21-410WT_HEK293T_P-21-297_c16.fsa,264,45
S-21-410WT_HEK293T_P-21-297_c16.fsa,403,46
S-21-410WT_HEK293T_P-21-297_c16.fsa,683,47
S-21-410WT_HEK293T_P-21-297_c16.fsa,1229,48
S-21-410WT_HEK293T_P-21-297_c16.fsa,2503,49
S-21-410WT_HEK293T_P-21-297_c16.fsa,3309,50
S-21-410WT_HEK293T_P-21-297_c16.fsa,334,51
S-21-410WT_HEK293T_P-21-297_c16.fsa,144,52
S-21-410WT_HEK293T_P-21-297_c16.fsa,225,53
S-21-410WT_HEK293T_P-21-297_c16.fsa,164,54
S-21-410WT_HEK293T_P-21-297_c16.fsa,169,55
S-21-410WT_HEK293T_P-21-297_c16.fsa,155,56
S-21-410WT_HEK293T_P-21-297_c16.fsa,175,57
S-21-410WT_HEK293T_P-21-297_c16.fsa,166,58
S-21-410WT_HEK293T_P-21-297_c16.fsa,179,59
S-21-410WT_HEK293T_P-21-297_c16.fsa,229,60
S-21-410WT_HEK293T_P-21-297_c16.fsa,354,61
S-21-410WT_HEK293T_P-21-297_c16.fsa,686,62
S-21-410WT_HEK293T_P-21-297_c16.fsa,1460,63
S-21-410WT_HEK293T_P-21-297_c16.fsa,2546,64
S-21-410WT_HEK293T_P-21-297_c16.fsa,2761,65
S-21-410WT_HEK293T_P-21-297_c16.fsa,285,66
S-21-410WT_HEK293T_P-21-297_c16.fsa,129,67
S-21-410WT_HEK293T_P-21-297_c16.fsa,137,68
S-21-410WT_HEK293T_P-21-297_c16.fsa,129,69
S-21-410WT_HEK293T_P-21-297_c16.fsa,120,70
S-21-410WT_HEK293T_P-21-297_c16.fsa,132,71
S-21-410WT_HEK293T_P-21-297_c16.fsa,119,72
S-21-410WT_HEK293T_P-21-297_c16.fsa,121,73
S-21-410WT_HEK293T_P-21-297_c16.fsa,126,74
S-21-410WT_HEK293T_P-21-297_c16.fsa,124,75
S-21-410WT_HEK293T_P-21-297_c16.fsa,119,76
S-21-410WT_HEK293T_P-21-297_c16.fsa,120,77
S-21-410WT_HEK293T_P-21-297_c16.fsa,130,78
S-21-410WT_HEK293T_P-21-297_c16.fsa,137,79
S-21-410WT_HEK293T_P-21-297_c16.fsa,131,80
S-21-410WT_HEK293T_P-21-297_c16.fsa,140,81
S-21-410WT_HEK293T_P-21-297_c16.fsa,137,82
S-21-410WT_HEK293T_P-21-297_c16.fsa,137,83
S-21-410WT_HEK293T_P-21-297_c16.fsa,145,84
S-21-410WT_HEK293T_P-21-297_c16.fsa,138,85
S-21-410WT_HEK293T_P-21-297_c16.fsa,163,86
S-21-410WT_HEK293T_P-21-297_c16.fsa,202,87
S-21-410WT_HEK293T_P-21-297_c16.fsa,317,88
S-21-410WT_HEK293T_P-21-297_c16.fsa,510,89
S-21-410WT_HEK293T_P-21-297_c16.fsa,867,90
S-21-410WT_HEK293T_P-21-297_c16.fsa,1113,91
S-21-410WT_HEK293T_P-21-297_c16.fsa,833,92
S-21-410WT_HEK293T_P-21-297_c16.fsa,184,93
S-21-410WT_HEK293T_P-21-297_c16.fsa,113,94
S-21-410WT_HEK293T_P-21-297_c16.fsa,122,95
S-21-410WT_HEK293T_P-21-297_c16.fsa,117,96
S-21-410WT_HEK293T_P-21-297_c16.fsa,107,97
S-21-410WT_HEK293T_P-21-297_c16.fsa,115,98
S-21-410WT_HEK293T_P-21-297_c16.fsa,115,99
S-21-410WT_HEK293T_P-21-297_c16.fsa,107,100
S-21-410WT_HEK293T_P-21-297_c16.fsa,104,101
S-21-410WT_HEK293T_P-21-297_c16.fsa,115,102
S-21-410WT_HEK293T_P-21-297_c16.fsa,121,103
S-21-410WT_HEK293T_P-21-297_c16.fsa,117,104
S-21-410WT_HEK293T_P-21-297_c16.fsa,127,105
S-21-410WT_HEK293T_P-21-297_c16.fsa,134,106
S-21-410WT_HEK293T_P-21-297_c16.fsa,138,107
S-21-410WT_HEK293T_P-21-297_c16.fsa,153,108
S-21-410WT_HEK293T_P-21-297_c16.fsa,201,109
S-21-410WT_HEK293T_P-21-297_c16.fsa,282,110
S-21-410WT_HEK293T_P-21-297_c16.fsa,415,111
S-21-410WT_HEK293T_P-21-297_c16.fsa,722,112
S-21-410WT_HEK293T_P-21-297_c16.fsa,1275,113
S-21-410WT_HEK293T_P-21-297_c16.fsa,2045,114
S-21-410WT_HEK293T_P-21-297_c16.fsa,2497,115
S-21-410WT_HEK293T_P-21-297_c16.fsa,1821,116
S-21-410WT_HEK293T_P-21-297_c16.fsa,547,117
S-21-410WT_HEK293T_P-21-297_c16.fsa,105,118
S-21-410WT_HEK293T_P-21-297_c16.fsa,96,143
S-21-410WT_HEK293T_P-21-297_c16.fsa,141,144
S-21-410WT_HEK293T_P-21-297_c16.fsa,213,145
S-21-410WT_HEK293T_P-21-297_c16.fsa,302,146
S-21-410WT_HEK293T_P-21-297_c16.fsa,403,147
S-21-410WT_HEK293T_P-21-297_c16.fsa,366,148
S-21-410WT_HEK293T_P-21-297_c16.fsa,193,149
S-21-414WT_HEK293T_P-21-297_c20.fsa,108,1
S-21-414WT_HEK293T_P-21-297_c20.fsa,116,2
S-21-414WT_HEK293T_P-21-297_c20.fsa,98,3
S-21-414WT_HEK293T_P-21-297_c20.fsa,94,4
S-21-414WT_HEK293T_P-21-297_c20.fsa,145,5
S-21-414WT_HEK293T_P-21-297_c20.fsa,66,6
S-21-414WT_HEK293T_P-21-297_c20.fsa,118,6
S-21-414WT_HEK293T_P-21-297_c20.fsa,205,7
S-21-414WT_HEK293T_P-21-297_c20.fsa,201,8
S-21-414WT_HEK293T_P-21-297_c20.fsa,207,9
S-21-414WT_HEK293T_P-21-297_c20.fsa,639,10
S-21-414WT_HEK293T_P-21-297_c20.fsa,6715,11
S-21-414WT_HEK293T_P-21-297_c20.fsa,31687,12
S-21-414WT_HEK293T_P-21-297_c20.fsa,31687,13
S-21-414WT_HEK293T_P-21-297_c20.fsa,1353,14
S-21-414WT_HEK293T_P-21-297_c20.fsa,1051,15
S-21-414WT_HEK293T_P-21-297_c20.fsa,1951,16
S-21-414WT_HEK293T_P-21-297_c20.fsa,446,17
S-21-414WT_HEK293T_P-21-297_c20.fsa,65,17
S-21-414WT_HEK293T_P-21-297_c20.fsa,387,18
S-21-414WT_HEK293T_P-21-297_c20.fsa,217,19
S-21-414WT_HEK293T_P-21-297_c20.fsa,190,23
S-21-414WT_HEK293T_P-21-297_c20.fsa,123,25
S-21-414WT_HEK293T_P-21-297_c20.fsa,72,27
S-21-414WT_HEK293T_P-21-297_c20.fsa,84,28
S-21-414WT_HEK293T_P-21-297_c20.fsa,97,29
S-21-414WT_HEK293T_P-21-297_c20.fsa,104,30
S-21-414WT_HEK293T_P-21-297_c20.fsa,93,31
S-21-414WT_HEK293T_P-21-297_c20.fsa,103,32
S-21-414WT_HEK293T_P-21-297_c20.fsa,103,33
S-21-414WT_HEK293T_P-21-297_c20.fsa,88,34
S-21-414WT_HEK293T_P-21-297_c20.fsa,104,35
S-21-414WT_HEK293T_P-21-297_c20.fsa,103,36
S-21-414WT_HEK293T_P-21-297_c20.fsa,100,37
S-21-414WT_HEK293T_P-21-297_c20.fsa,100,38
S-21-414WT_HEK293T_P-21-297_c20.fsa,103,39
S-21-414WT_HEK293T_P-21-297_c20.fsa,96,40
S-21-414WT_HEK293T_P-21-297_c20.fsa,99,41
S-21-414WT_HEK293T_P-21-297_c20.fsa,101,42
S-21-414WT_HEK293T_P-21-297_c20.fsa,134,43
S-21-414WT_HEK293T_P-21-297_c20.fsa,126,44
S-21-414WT_HEK293T_P-21-297_c20.fsa,95,45
S-21-414WT_HEK293T_P-21-297_c20.fsa,91,46
S-21-414WT_HEK293T_P-21-297_c20.fsa,96,47
S-21-414WT_HEK293T_P-21-297_c20.fsa,94,48
S-21-414WT_HEK293T_P-21-297_c20.fsa,193,49
S-21-414WT_HEK293T_P-21-297_c20.fsa,132,50
S-21-414WT_HEK293T_P-21-297_c20.fsa,126,51
S-21-414WT_HEK293T_P-21-297_c20.fsa,174,52
S-21-414WT_HEK293T_P-21-297_c20.fsa,192,53
S-21-414WT_HEK293T_P-21-297_c20.fsa,97,54
S-21-414WT_HEK293T_P-21-297_c20.fsa,89,55
S-21-414WT_HEK293T_P-21-297_c20.fsa,87,56
S-21-414WT_HEK293T_P-21-297_c20.fsa,80,57
S-21-414WT_HEK293T_P-21-297_c20.fsa,85,58
S-21-414WT_HEK293T_P-21-297_c20.fsa,76,59
S-21-414WT_HEK293T_P-21-297_c20.fsa,87,60
S-21-414WT_HEK293T_P-21-297_c20.fsa,89,61
S-21-414WT_HEK293T_P-21-297_c20.fsa,85,62
S-21-414WT_HEK293T_P-21-297_c20.fsa,79,63
S-21-414WT_HEK293T_P-21-297_c20.fsa,86,64
S-21-414WT_HEK293T_P-21-297_c20.fsa,87,65
S-21-414WT_HEK293T_P-21-297_c20.fsa,71,66
S-21-414WT_HEK293T_P-21-297_c20.fsa,70,67
S-21-414WT_HEK293T_P-21-297_c20.fsa,90,68
S-21-414WT_HEK293T_P-21-297_c20.fsa,84,69
S-21-414WT_HEK293T_P-21-297_c20.fsa,87,70
S-21-414WT_HEK293T_P-21-297_c20.fsa,74,71
S-21-414WT_HEK293T_P-21-297_c20.fsa,82,72
S-21-414WT_HEK293T_P-21-297_c20.fsa,74,73
S-21-414WT_HEK293T_P-21-297_c20.fsa,67,74
S-21-414WT_HEK293T_P-21-297_c20.fsa,69,75
S-21-414WT_HEK293T_P-21-297_c20.fsa,67,76
S-21-414WT_HEK293T_P-21-297_c20.fsa,70,77
S-21-414WT_HEK293T_P-21-297_c20.fsa,68,78
S-21-414WT_HEK293T_P-21-297_c20.fsa,63,79
S-21-414WT_HEK293T_P-21-297_c20.fsa,64,80
S-21-414WT_HEK293T_P-21-297_c20.fsa,68,81
S-21-414WT_HEK293T_P-21-297_c20.fsa,65,82
S-21-414WT_HEK293T_P-21-297_c20.fsa,60,84
S-21-414WT_HEK293T_P-21-297_c20.fsa,67,85
S-21-414WT_HEK293T_P-21-297_c20.fsa,66,86
S-21-414WT_HEK293T_P-21-297_c20.fsa,73,87
S-21-414WT_HEK293T_P-21-297_c20.fsa,65,88
S-21-414WT_HEK293T_P-21-297_c20.fsa,67,89
S-21-414WT_HEK293T_P-21-297_c20.fsa,72,90
S-21-414WT_HEK293T_P-21-297_c20.fsa,72,91
S-21-414WT_HEK293T_P-21-297_c20.fsa,78,92
S-21-414WT_HEK293T_P-21-297_c20.fsa,73,93
S-21-414WT_HEK293T_P-21-297_c20.fsa,90,94
S-21-414WT_HEK293T_P-21-297_c20.fsa,87,95
S-21-414WT_HEK293T_P-21-297_c20.fsa,97,96
S-21-414WT_HEK293T_P-21-297_c20.fsa,103,97
S-21-414WT_HEK293T_P-21-297_c20.fsa,104,98
S-21-414WT_HEK293T_P-21-297_c20.fsa,123,99
S-21-414WT_HEK293T_P-21-297_c20.fsa,120,100
S-21-414WT_HEK293T_P-21-297_c20.fsa,135,101
S-21-414WT_HEK293T_P-21-297_c20.fsa,141,102
S-21-414WT_HEK293T_P-21-297_c20.fsa,186,103
S-21-414WT_HEK293T_P-21-297_c20.fsa,227,104
S-21-414WT_HEK293T_P-21-297_c20.fsa,344,105
S-21-414WT_HEK293T_P-21-297_c20.fsa,537,106
S-21-414WT_HEK293T_P-21-297_c20.fsa,970,107
S-21-414WT_HEK293T_P-21-297_c20.fsa,1781,108
S-21-414WT_HEK293T_P-21-297_c20.fsa,3044,109
S-21-414WT_HEK293T_P-21-297_c20.fsa,4578,110
S-21-414WT_HEK293T_P-21-297_c20.fsa,5263,111
S-21-414WT_HEK293T_P-21-297_c20.fsa,3781,112
S-21-414WT_HEK293T_P-21-297_c20.fsa,902,113
S-21-414WT_HEK293T_P-21-297_c20.fsa,193,114
S-21-414WT_HEK293T_P-21-297_c20.fsa,73,115
S-21-415WT_HEK293T_P-21-297_c21.fsa,105,0
S-21-415WT_HEK293T_P-21-297_c21.fsa,102,1
S-21-415WT_HEK293T_P-21-297_c21.fsa,78,2
S-21-415WT_HEK293T_P-21-297_c21.fsa,55,3
S-21-415WT_HEK293T_P-21-297_c21.fsa,128,4
S-21-415WT_HEK293T_P-21-297_c21.fsa,52,5
S-21-415WT_HEK293T_P-21-297_c21.fsa,80,5
S-21-415WT_HEK293T_P-21-297_c21.fsa,119,6
S-21-415WT_HEK293T_P-21-297_c21.fsa,143,7
S-21-415WT_HEK293T_P-21-297_c21.fsa,107,8
S-21-415WT_HEK293T_P-21-297_c21.fsa,6365,10
S-21-415WT_HEK293T_P-21-297_c21.fsa,31825,11
S-21-415WT_HEK293T_P-21-297_c21.fsa,31333,12
S-21-415WT_HEK293T_P-21-297_c21.fsa,1217,13
S-21-415WT_HEK293T_P-21-297_c21.fsa,2021,14
S-21-415WT_HEK293T_P-21-297_c21.fsa,553,14
S-21-415WT_HEK293T_P-21-297_c21.fsa,942,15
S-21-415WT_HEK293T_P-21-297_c21.fsa,487,16
S-21-415WT_HEK293T_P-21-297_c21.fsa,202,17
S-21-415WT_HEK293T_P-21-297_c21.fsa,150,21
S-21-415WT_HEK293T_P-21-297_c21.fsa,111,23
S-21-415WT_HEK293T_P-21-297_c21.fsa,51,24
S-21-415WT_HEK293T_P-21-297_c21.fsa,57,27
S-21-415WT_HEK293T_P-21-297_c21.fsa,65,28
S-21-415WT_HEK293T_P-21-297_c21.fsa,71,29
S-21-415WT_HEK293T_P-21-297_c21.fsa,64,30
S-21-415WT_HEK293T_P-21-297_c21.fsa,61,31
S-21-415WT_HEK293T_P-21-297_c21.fsa,62,32
S-21-415WT_HEK293T_P-21-297_c21.fsa,48,33
S-21-415WT_HEK293T_P-21-297_c21.fsa,70,34
S-21-415WT_HEK293T_P-21-297_c21.fsa,64,35
S-21-415WT_HEK293T_P-21-297_c21.fsa,60,36
S-21-415WT_HEK293T_P-21-297_c21.fsa,53,37
S-21-415WT_HEK293T_P-21-297_c21.fsa,73,38
S-21-415WT_HEK293T_P-21-297_c21.fsa,70,39
S-21-415WT_HEK293T_P-21-297_c21.fsa,66,40
S-21-415WT_HEK293T_P-21-297_c21.fsa,56,41
S-21-415WT_HEK293T_P-21-297_c21.fsa,64,42
S-21-415WT_HEK293T_P-21-297_c21.fsa,62,43
S-21-415WT_HEK293T_P-21-297_c21.fsa,55,44
S-21-415WT_HEK293T_P-21-297_c21.fsa,54,45
S-21-415WT_HEK293T_P-21-297_c21.fsa,59,46
S-21-415WT_HEK293T_P-21-297_c21.fsa,50,47
S-21-415WT_HEK293T_P-21-297_c21.fsa,157,48
S-21-415WT_HEK293T_P-21-297_c21.fsa,51,50
S-21-415WT_HEK293T_P-21-297_c21.fsa,115,51
S-21-415WT_HEK293T_P-21-297_c21.fsa,124,52
S-21-415WT_HEK293T_P-21-297_c21.fsa,48,53
S-21-415WT_HEK293T_P-21-297_c21.fsa,53,54
S-21-415WT_HEK293T_P-21-297_c21.fsa,64,55
S-21-415WT_HEK293T_P-21-297_c21.fsa,54,56
S-21-415WT_HEK293T_P-21-297_c21.fsa,55,57
S-21-415WT_HEK293T_P-21-297_c21.fsa,52,58
S-21-415WT_HEK293T_P-21-297_c21.fsa,63,59
S-21-415WT_HEK293T_P-21-297_c21.fsa,55,60
S-21-415WT_HEK293T_P-21-297_c21.fsa,56,61
S-21-415WT_HEK293T_P-21-297_c21.fsa,48,62
S-21-415WT_HEK293T_P-21-297_c21.fsa,58,63
S-21-415WT_HEK293T_P-21-297_c21.fsa,60,64
S-21-415WT_HEK293T_P-21-297_c21.fsa,49,66
S-21-415WT_HEK293T_P-21-297_c21.fsa,51,67
S-21-415WT_HEK293T_P-21-297_c21.fsa,55,68
S-21-415WT_HEK293T_P-21-297_c21.fsa,50,70
S-21-415WT_HEK293T_P-21-297_c21.fsa,52,71
S-21-415WT_HEK293T_P-21-297_c21.fsa,51,76
S-21-415WT_HEK293T_P-21-297_c21.fsa,55,82
S-21-415WT_HEK293T_P-21-297_c21.fsa,49,83
S-21-415WT_HEK293T_P-21-297_c21.fsa,57,84
S-21-415WT_HEK293T_P-21-297_c21.fsa,59,85
S-21-415WT_HEK293T_P-21-297_c21.fsa,55,86
S-21-415WT_HEK293T_P-21-297_c21.fsa,56,88
S-21-415WT_HEK293T_P-21-297_c21.fsa,56,89
S-21-415WT_HEK293T_P-21-297_c21.fsa,69,90
S-21-415WT_HEK293T_P-21-297_c21.fsa,74,91
S-21-415WT_HEK293T_P-21-297_c21.fsa,63,92
S-21-415WT_HEK293T_P-21-297_c21.fsa,73,93
S-21-415WT_HEK293T_P-21-297_c21.fsa,72,94
S-21-415WT_HEK293T_P-21-297_c21.fsa,85,95
S-21-415WT_HEK293T_P-21-297_c21.fsa,81,96
S-21-415WT_HEK293T_P-21-297_c21.fsa,88,97
S-21-415WT_HEK293T_P-21-297_c21.fsa,111,98
S-21-415WT_HEK293T_P-21-297_c21.fsa,111,99
S-21-415WT_HEK293T_P-21-297_c21.fsa,120,100
S-21-415WT_HEK293T_P-21-297_c21.fsa,140,101
S-21-415WT_HEK293T_P-21-297_c21.fsa,205,102
S-21-415WT_HEK293T_P-21-297_c21.fsa,289,103
S-21-415WT_HEK293T_P-21-297_c21.fsa,512,104
S-21-415WT_HEK293T_P-21-297_c21.fsa,880,105
S-21-415WT_HEK293T_P-21-297_c21.fsa,1556,106
S-21-415WT_HEK293T_P-21-297_c21.fsa,2439,107
S-21-415WT_HEK293T_P-21-297_c21.fsa,3298,108
S-21-415WT_HEK293T_P-21-297_c21.fsa,3245,109
S-21-415WT_HEK293T_P-21-297_c21.fsa,2024,110
S-21-415WT_HEK293T_P-21-297_c21.fsa,355,111
S-21-415WT_HEK293T_P-21-297_c21.fsa,85,112
S-21-438_WT_HEK293T_P-21-317_c02.fsa,154,5
S-21-438_WT_HEK293T_P-21-317_c02.fsa,85,6
S-21-438_WT_HEK293T_P-21-317_c02.fsa,100,6
S-21-438_WT_HEK293T_P-21-317_c02.fsa,113,7
S-21-438_WT_HEK293T_P-21-317_c02.fsa,45,7
S-21-438_WT_HEK293T_P-21-317_c02.fsa,96,8
S-21-438_WT_HEK293T_P-21-317_c02.fsa,80,8
S-21-438_WT_HEK293T_P-21-317_c02.fsa,109,9
S-21-438_WT_HEK293T_P-21-317_c02.fsa,137,9
S-21-438_WT_HEK293T_P-21-317_c02.fsa,166,10
S-21-438_WT_HEK293T_P-21-317_c02.fsa,146,11
S-21-438_WT_HEK293T_P-21-317_c02.fsa,195,12
S-21-438_WT_HEK293T_P-21-317_c02.fsa,227,13
S-21-438_WT_HEK293T_P-21-317_c02.fsa,163,14
S-21-438_WT_HEK293T_P-21-317_c02.fsa,9287,16
S-21-438_WT_HEK293T_P-21-317_c02.fsa,30631,17
S-21-438_WT_HEK293T_P-21-317_c02.fsa,30631,18
S-21-438_WT_HEK293T_P-21-317_c02.fsa,1643,19
S-21-438_WT_HEK293T_P-21-317_c02.fsa,1677,20
S-21-438_WT_HEK293T_P-21-317_c02.fsa,136,26
S-21-438_WT_HEK293T_P-21-317_c02.fsa,45,29
S-21-438_WT_HEK293T_P-21-317_c02.fsa,99,44
S-21-438_WT_HEK293T_P-21-317_c02.fsa,175,45
S-21-438_WT_HEK293T_P-21-317_c02.fsa,185,46
S-21-438_WT_HEK293T_P-21-317_c02.fsa,215,47
S-21-438_WT_HEK293T_P-21-317_c02.fsa,164,51
S-21-438_WT_HEK293T_P-21-317_c02.fsa,32,54
S-21-438_WT_HEK293T_P-21-317_c02.fsa,36,66
S-21-438_WT_HEK293T_P-21-317_c02.fsa,33,111
S-21-439_WT_HEK293T_P-21-317_c03.fsa,116,1
S-21-439_WT_HEK293T_P-21-317_c03.fsa,57,2
S-21-439_WT_HEK293T_P-21-317_c03.fsa,86,2
S-21-439_WT_HEK293T_P-21-317_c03.fsa,76,2
S-21-439_WT_HEK293T_P-21-317_c03.fsa,54,3
S-21-439_WT_HEK293T_P-21-317_c03.fsa,60,4
S-21-439_WT_HEK293T_P-21-317_c03.fsa,122,5
S-21-439_WT_HEK293T_P-21-317_c03.fsa,85,6
S-21-439_WT_HEK293T_P-21-317_c03.fsa,122,7
S-21-439_WT_HEK293T_P-21-317_c03.fsa,163,8
S-21-439_WT_HEK293T_P-21-317_c03.fsa,6399,11
S-21-439_WT_HEK293T_P-21-317_c03.fsa,31465,12
S-21-439_WT_HEK293T_P-21-317_c03.fsa,31465,13
S-21-439_WT_HEK293T_P-21-317_c03.fsa,3764,14
S-21-439_WT_HEK293T_P-21-317_c03.fsa,449,15
S-21-439_WT_HEK293T_P-21-317_c03.fsa,146,21
S-21-439_WT_HEK293T_P-21-317_c03.fsa,51,22
S-21-439_WT_HEK293T_P-21-317_c03.fsa,70,24
S-21-439_WT_HEK293T_P-21-317_c03.fsa,59,26
S-21-439_WT_HEK293T_P-21-317_c03.fsa,61,27
S-21-439_WT_HEK293T_P-21-317_c03.fsa,69,28
S-21-439_WT_HEK293T_P-21-317_c03.fsa,89,29
S-21-439_WT_HEK293T_P-21-317_c03.fsa,86,30
S-21-439_WT_HEK293T_P-21-317_c03.fsa,80,31
